id,name,categories,referralId,hasPerk,location.lat,location.lng,location.labeledLatLngs,location.cc,location.city,location.state,location.country,location.formattedAddress,location.address,location.postalCode,location.crossStreet,venuePage.id,location.neighborhood,delivery.id,delivery.url,delivery.provider.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.icon.name
5bdd23106f0aa2002c1bd7eb,Gracie Jones GF Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648289,False,37.433139000000004,-122.1295,"[{'label': 'display', 'lat': 37.433139000000004, 'lng': -122.1295}]",US,Palo Alto,CA,United States,"['2706 Middlefield Rd (Bryson)', 'Palo Alto, CA 94306', 'United States']",2706 Middlefield Rd,94306,Bryson,,,,,,,,
4a276803f964a5207d911fe3,Palo Alto Baking Company,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648289,False,37.426697735185144,-122.14440796678234,"[{'label': 'display', 'lat': 37.426697735185144, 'lng': -122.14440796678234}, {'label': '?', 'lat': 37.426683, 'lng': -122.144331}]",US,Palo Alto,CA,United States,"['381 S California Ave', 'Palo Alto, CA 94306', 'United States']",381 S California Ave,94306,,,,,,,,,
439abdf9f964a520d42b1fe3,Douce France,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648290,False,37.43894173203864,-122.15890084741524,"[{'label': 'display', 'lat': 37.43894173203864, 'lng': -122.15890084741524}]",US,Palo Alto,CA,United States,"['855 El Camino Real #104 (at Encina Ave)', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real #104,94301,at Encina Ave,92162053,,283260,https://www.grubhub.com/restaurant/douce-france-855-el-cam-real-ste-104-palo-alto/283260?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=283260,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
49bd5717f964a52069541fe3,Mayfield Bakery & Cafe,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648290,False,37.43811938668263,-122.15881721197427,"[{'label': 'display', 'lat': 37.43811938668263, 'lng': -122.15881721197427}, {'label': '?', 'lat': 37.437998, 'lng': -122.160229}]",US,Palo Alto,CA,United States,"['855 El Camino Real Ste 110 (at Embarcadero Rd)', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real Ste 110,94301,at Embarcadero Rd,37987874,,,,,,,
4a072900f964a5202e731fe3,Kara's Cupcakes,"[{'id': '4bf58dd8d48988d1bc941735', 'name': 'Cupcake Shop', 'pluralName': 'Cupcake Shops', 'shortName': 'Cupcakes', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cupcakes_', 'suffix': '.png'}, 'primary': True}]",v-1586648290,False,37.438155068066955,-122.16045817126393,"[{'label': 'display', 'lat': 37.438155068066955, 'lng': -122.16045817126393}]",US,Palo Alto,CA,United States,"['855 El Camino Real #50 (Town & Country)', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real #50,94301,Town & Country,,,,,,,,
5c141e0560255e002ca58c2d,Ayélet Babka Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648290,False,37.438609,-122.160149,"[{'label': 'display', 'lat': 37.438609, 'lng': -122.160149}]",US,Palo Alto,CA,United States,"['15 Town & Country Shopping Center (Embarcadero)', 'Palo Alto, CA 94301', 'United States']",15 Town & Country Shopping Center,94301,Embarcadero,,,,,,,,
4cc62655b2beb1f7f7ef264c,Kara's,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648290,False,37.4377185,-122.1564977,"[{'label': 'display', 'lat': 37.4377185, 'lng': -122.1564977}]",US,Palo Alto,CA,United States,"['851-855 El Camino Real', 'Palo Alto, CA 94301', 'United States']",851-855 El Camino Real,94301,,,,,,,,,
54a32723498e9722fa0e9812,Tout Sweet Patisserie,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648290,False,37.439113,-122.158256,"[{'label': 'display', 'lat': 37.439113, 'lng': -122.158256}]",US,Palo Alto,CA,United States,"['855 El Camino Real #160', 'Palo Alto, CA 94301', 'United States']",855 El Camino Real #160,94301,,,,,,,,,
4f32a82f19836c91c7ed0e4c,Pw Supermarkets,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.414096,-121.874248,"[{'label': 'display', 'lat': 37.414096, 'lng': -121.874248}]",US,San Jose,CA,United States,"['2115 Morrill Ave', 'San Jose, CA 95132', 'United States']",2115 Morrill Ave,95132,,,,,,,,,
4c48868c1ddec9283fdca032,Valerio's Tropical Bakeshop,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41665506750193,-121.87622986231364,"[{'label': 'display', 'lat': 37.41665506750193, 'lng': -121.87622986231364}]",US,Milpitas,CA,United States,"['1535 Landess Ave #165 (at S Park Victoria Dr)', 'Milpitas, CA 95035', 'United States']",1535 Landess Ave #165,95035,at S Park Victoria Dr,,,,,,,,
4c388931dfb0e21e08b0aea8,Goldilocks Bakeshop & Restaurant,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41665095680377,-121.87683405407947,"[{'label': 'display', 'lat': 37.41665095680377, 'lng': -121.87683405407947}]",US,Milpitas,CA,United States,"['1535 Landess Ave', 'Milpitas, CA 95035', 'United States']",1535 Landess Ave,95035,,,,,,,,,
5b21869fd0a149002c3ef12e,Kee Wah Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.414576,-121.895952,"[{'label': 'display', 'lat': 37.414576, 'lng': -121.895952}]",US,Milpitas,CA,United States,"['Milpitas, CA 95035', 'United States']",,95035,,,,,,,,,
4f32afec19836c91c7efeafa,Red Ribbon Bake Shop,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.415756,-121.894329,"[{'label': 'display', 'lat': 37.415756, 'lng': -121.894329}]",US,Milpitas,CA,United States,"['100 Great Mall Dr', 'Milpitas, CA 95035', 'United States']",100 Great Mall Dr,95035,,,,,,,,,
4c4e0f54db2c20a1d07ecc73,Elite Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41518352044065,-121.87649870284471,"[{'label': 'display', 'lat': 37.41518352044065, 'lng': -121.87649870284471}]",US,Milpitas,CA,United States,"['107 Dixon Landing Rd. (at Sunnyhills Dr.)', 'Milpitas, CA 95035', 'United States']",107 Dixon Landing Rd.,95035,at Sunnyhills Dr.,,,,,,,,
4c61fefde1621b8dfe992253,Cinabon,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41613585484741,-121.8978469332988,"[{'label': 'display', 'lat': 37.41613585484741, 'lng': -121.8978469332988}]",US,Milpitas,CA,United States,"['Main st', 'Milpitas, CA', 'United States']",Main st,,,,,,,,,,
4bb7571d6edc76b05c08321c,Donut Basket,"[{'id': '4bf58dd8d48988d148941735', 'name': 'Donut Shop', 'pluralName': 'Donut Shops', 'shortName': 'Donuts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41609009623441,-121.87612628109225,"[{'label': 'display', 'lat': 37.41609009623441, 'lng': -121.87612628109225}]",US,San Jose,CA,United States,"['1559 Landess Ave', 'San Jose, CA 95035', 'United States']",1559 Landess Ave,95035,,,,,,,,,
4c5ccb7b2815c9284c46b367,Beard Papa's,"[{'id': '4bf58dd8d48988d1d0941735', 'name': 'Dessert Shop', 'pluralName': 'Dessert Shops', 'shortName': 'Desserts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41665029266404,-121.8768751499297,"[{'label': 'display', 'lat': 37.41665029266404, 'lng': -121.8768751499297}]",US,Milpitas,CA,United States,"['1535 Landess Ave', 'Milpitas, CA 95035', 'United States']",1535 Landess Ave,95035,,,,,,,,,
4f329c6519836c91c7e89f15,California Golden Cookies,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.419442,-121.899902,"[{'label': 'display', 'lat': 37.419442, 'lng': -121.899902}]",US,Milpitas,CA,United States,"['231 Great Mall Dr', 'Milpitas, CA 95035', 'United States']",231 Great Mall Dr,95035,,,,,,,,,
4cdafdcc8ec69eb0fc05a6e9,Pretzelmaker,"[{'id': '4bf58dd8d48988d1c7941735', 'name': 'Snack Place', 'pluralName': 'Snack Places', 'shortName': 'Snacks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/snacks_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41557957035418,-121.89809288988144,"[{'label': 'display', 'lat': 37.41557957035418, 'lng': -121.89809288988144}]",US,Milpitas,CA,United States,"['173 Great Mall Dr', 'Milpitas, CA 95035', 'United States']",173 Great Mall Dr,95035,,,,,,,,,
4ba136c3f964a520c7a237e3,Andersen Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.414766161069444,-121.8975698033719,"[{'label': 'display', 'lat': 37.414766161069444, 'lng': -121.8975698033719}]",US,Milpitas,CA,United States,"['270 Great Mall Dr (at Great Mall Pkwy.)', 'Milpitas, CA 95035', 'United States']",270 Great Mall Dr,95035,at Great Mall Pkwy.,,,,,,,,
4b442c59f964a52059f225e3,Red Ribbon Bakeshop - Great Mall,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41592608101474,-121.89910613884446,"[{'label': 'display', 'lat': 37.41592608101474, 'lng': -121.89910613884446}]",US,Milpitas,CA,United States,"['447 Great Mall Dr', 'Milpitas, CA 95035', 'United States']",447 Great Mall Dr,95035,,,,,,,,,
4b6f5332f964a52065eb2ce3,@Cinnabon,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648292,False,37.41613874132831,-121.89675527475305,"[{'label': 'display', 'lat': 37.41613874132831, 'lng': -121.89675527475305}]",US,Milpitas,CA,United States,"['174 Great Mall Dr.', 'Milpitas, CA 95035', 'United States']",174 Great Mall Dr.,95035,,,,,,,,,
4b5b6d77f964a5203efd28e3,Sheng Kee Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648293,False,37.423538025795544,-121.91758584179514,"[{'label': 'display', 'lat': 37.423538025795544, 'lng': -121.91758584179514}]",US,Milpitas,CA,United States,"['290 Barber Ct', 'Milpitas, CA 95035', 'United States']",290 Barber Ct,95035,,,,,,,,,
54f0c23a498ec36f930b0b21,85C Bakery Cafe,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648293,False,37.419523,-121.915474,"[{'label': 'display', 'lat': 37.419523, 'lng': -121.915474}]",US,Milpitas,CA,United States,"['672 Barber Lane,', 'Milpitas, CA 95035', 'United States']","672 Barber Lane,",95035,,,,,,,,,
56a3fb02498e6a104f2e4e4f,Meka Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648293,False,37.41879919696369,-121.90459902934384,"[{'label': 'display', 'lat': 37.41879919696369, 'lng': -121.90459902934384}]",US,Milpitas,CA,United States,"['25 N Milpitas Blvd', 'Milpitas, CA 95035', 'United States']",25 N Milpitas Blvd,95035,,,Midtown,,,,,,
4f443b26e4b0f766d4094824,Sogo Bakery,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648293,False,37.422326316733106,-121.9169073426663,"[{'label': 'display', 'lat': 37.422326316733106, 'lng': -121.9169073426663}]",US,Milpitas,CA,United States,"['338 Barber Ln', 'Milpitas, CA 95035', 'United States']",338 Barber Ln,95035,,,,,,,,,
4e91eca4b8f79f71df0bf607,Panera Bread,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648293,False,37.4159975,-121.9546414,"[{'label': 'display', 'lat': 37.4159975, 'lng': -121.9546414}]",US,San Jose,CA,United States,"['4180 N 1st St', 'San Jose, CA 95134', 'United States']",4180 N 1st St,95134,,,,2048079,https://www.grubhub.com/restaurant/panera-bread-4180-n-1st-st-san-jose/2048079?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=2048079,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5ca775e04ac28a002b8ae4ca,The Midwife and the Baker,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648294,False,37.416472,-122.097532,"[{'label': 'display', 'lat': 37.416472, 'lng': -122.097532}]",US,Mountain View,CA,United States,"['846 Independence Ave', 'Mountain View, CA 94043', 'United States']",846 Independence Ave,94043,,,,,,,,,
4f32afd319836c91c7efe1cd,Russian Club,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648294,False,37.420109,-122.09689,"[{'label': 'display', 'lat': 37.420109, 'lng': -122.09689}, {'label': '?', 'lat': 37.420083, 'lng': -122.096631}]",US,Mountain View,CA,United States,"['1077 Independence Ave', 'Mountain View, CA 94043', 'United States']",1077 Independence Ave,94043,,,,,,,,,
4eb4754029c212fb6bfcb3e7,Acme Bread Company,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648294,False,37.411875,-122.081991,"[{'label': 'display', 'lat': 37.411875, 'lng': -122.081991}]",US,Mountain View,CA,United States,"['846 Independence Ave (Wyandotte St)', 'Mountain View, CA 94043', 'United States']",846 Independence Ave,94043,Wyandotte St,,,,,,,,
4f3251c719836c91c7cc0e76,Acme Bread,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648294,False,37.41643,-122.09766699999999,"[{'label': 'display', 'lat': 37.41643, 'lng': -122.09766699999999}]",US,Mountain View,CA,United States,"['846 Independence Ave', 'Mountain View, CA 94043', 'United States']",846 Independence Ave,94043,,,,,,,,,
4e2c98036284b96d7b8c5cd5,Anko Bakery Cafe,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648295,False,37.41305044835998,-122.12535381317139,"[{'label': 'display', 'lat': 37.41305044835998, 'lng': -122.12535381317139}]",US,Palo Alto,CA,United States,"['4131 El Camino Real #104', 'Palo Alto, CA 94306', 'United States']",4131 El Camino Real #104,94306,,,,,,,,,
5c475fe17b385f002c19259e,Specialty's,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648296,False,37.420875,-122.141321,"[{'label': 'display', 'lat': 37.420875, 'lng': -122.141321}]",US,Palo Alto,CA,United States,"['Palo Alto, CA 94306', 'United States']",,94306,,,,,,,,,
5713e3b3498e87c7227cd05c,Manresa Bread,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648296,False,37.42616352303501,-122.14484695338807,"[{'label': 'display', 'lat': 37.42616352303501, 'lng': -122.14484695338807}]",US,Palo Alto,CA,United States,"[""California Avenue Farmer's Market"", 'Palo Alto, CA', 'United States']",California Avenue Farmer's Market,,,,,,,,,,
58bf4ed8d772f92e10625bb1,Woodside bakery and cafe,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648296,False,37.423466,-122.197743,"[{'label': 'display', 'lat': 37.423466, 'lng': -122.197743}]",US,Menlo Park,CA,United States,"['325 Sharon Park Dr', 'Menlo Park, CA 94025', 'United States']",325 Sharon Park Dr,94025,,,Sharon Height,,,,,,
4b23dbb2f964a5205a5b24e3,Martha's Pastries,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648296,False,37.423484125876215,-122.1974233365582,"[{'label': 'display', 'lat': 37.423484125876215, 'lng': -122.1974233365582}]",US,Menlo Park,CA,United States,"['325 Sharon Park Dr', 'Menlo Park, CA 94025', 'United States']",325 Sharon Park Dr,94025,,,,,,,,,
4aec5e1cf964a52065c621e3,Daybreak Donuts & Ice Cream,"[{'id': '4bf58dd8d48988d148941735', 'name': 'Donut Shop', 'pluralName': 'Donut Shops', 'shortName': 'Donuts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}, 'primary': True}]",v-1586648298,False,37.39784400211154,-121.84568926257069,"[{'label': 'display', 'lat': 37.39784400211154, 'lng': -121.84568926257069}]",US,San Jose,CA,United States,"['3263 Sierra Rd (at Piedmont)', 'San Jose, CA 95132', 'United States']",3263 Sierra Rd,95132,at Piedmont,,,,,,,,
4d8ad5f276e1236a320b2343,Grandmas House,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",v-1586648298,False,37.410818,-121.863895,"[{'label': 'display', 'lat': 37.410818, 'lng': -121.863895}]",US,San Jose,CA,United States,"['San Jose, CA 95132', 'United States']",,95132,,,,,,,,,
